wavelength calibrated_flux flux_var
5459.377419292974 5.5028590658556305e-17 2.379936096686596e-36
5461.428314096631 5.4463704657328455e-17 2.3442951201998484e-36
5463.479208900288 5.420989707407513e-17 2.2996453400211773e-36
5465.530103703944 5.369944933342737e-17 2.3031957951210433e-36
5467.580998507601 5.4141884171642434e-17 2.320398727268649e-36
5469.631893311258 5.3909761254713916e-17 2.3090849565329492e-36
5471.682788114915 5.414403517274575e-17 2.346319969222885e-36
5473.7336829185715 5.464407088059164e-17 2.304135109642172e-36
5475.784577722228 5.3206109952581476e-17 2.2366462434092238e-36
5477.835472525885 5.2624398027370336e-17 2.2362053853992342e-36
5479.886367329542 5.469441460795192e-17 2.3511491659565266e-36
5481.937262133199 5.330918124387408e-17 2.2525566378318716e-36
5483.988156936855 5.429053176091069e-17 2.302003981320533e-36
5486.039051740512 5.4148974609471607e-17 2.269659612985546e-36
5488.089946544169 5.4195350831031545e-17 2.2985489596607377e-36
5490.140841347826 5.467402161947953e-17 2.3329499216974813e-36
5492.1917361514825 5.419620856440965e-17 2.2548472022654334e-36
5494.242630955139 5.40529099137893e-17 2.285175918276868e-36
5496.293525758796 5.255143082878361e-17 2.2354691692760418e-36
5498.344420562453 5.477925575506102e-17 2.323698702869334e-36
5500.39531536611 5.413466701956292e-17 2.3075849259287875e-36
5502.446210169766 5.455566183267136e-17 2.3293584247119722e-36
5504.497104973423 5.300171237183899e-17 2.2255581881947158e-36
5506.54799977708 5.5355387340351784e-17 2.3494225140998346e-36
5508.598894580737 5.3696884586269605e-17 2.280563337576456e-36
5510.649789384393 5.1850462315426945e-17 2.198959246529647e-36
5512.70068418805 5.1625555155112585e-17 2.2069786333548947e-36
5514.751578991707 5.103347599127647e-17 2.1571269644530406e-36
5516.802473795365 5.2253741677344974e-17 2.1766596143648602e-36
5518.853368599021 5.16695461639669e-17 2.203508202101463e-36
5520.904263402678 5.020189283116347e-17 2.1477023242773948e-36
5522.955158206335 5.241426392614961e-17 2.2095611435595572e-36
5525.006053009992 5.1981712646420456e-17 2.192785461280594e-36
5527.056947813649 4.9928125944069883e-17 2.0990195105161474e-36
5529.107842617305 5.1232308044237295e-17 2.160432186039947e-36
5531.158737420962 5.1031413064573124e-17 2.113472421347566e-36
5533.209632224619 5.202908194421806e-17 2.1399173420456095e-36
5535.260527028276 5.199198227737309e-17 2.191414979703738e-36
5537.311421831932 5.200395088843572e-17 2.226842667935714e-36
5539.362316635589 5.1886421249675255e-17 2.210304657641917e-36
5541.413211439246 5.0066372766395e-17 2.1306921341614755e-36
5543.464106242903 5.203591702868427e-17 2.317985356004792e-36
5545.5150010465595 5.109083112998018e-17 2.205069387525458e-36
5547.565895850216 5.149601189620348e-17 2.226959201005572e-36
5549.616790653873 5.064089061568351e-17 2.1872170471352456e-36
5551.66768545753 5.0384754606524746e-17 2.0986844702540378e-36
5553.718580261187 4.676230503423253e-17 1.9831588729100467e-36
5555.769475064843 4.945960553967396e-17 2.0883894894111583e-36
5557.8203698685 5.1569888999925723e-17 2.234429213189948e-36
5559.871264672157 5.1124439148507885e-17 2.1917489860547412e-36
5561.922159475814 5.122709508943064e-17 2.2487815339104437e-36
5563.9730542794705 5.138347388528412e-17 2.212232877379933e-36
5566.023949083127 5.097708835582571e-17 2.3571034267419972e-36
5568.074843886784 5.415917768366396e-17 1.829736225728832e-36
5570.125738690441 4.847571094420456e-17 3.143274317650865e-36
5572.176633494098 4.721792977996133e-17 4.688316746675385e-36
5574.227528297755 5.1800483884945336e-17 8.42322250265649e-36
5576.278423101412 4.8253560234503475e-17 1.019974951291292e-35
5578.329317905069 5.2963997756124656e-17 1.0484899735673627e-35
5580.380212708726 5.715680385202216e-17 9.166162464568748e-36
5582.431107512382 4.658739982917814e-17 3.464217539103426e-36
5584.482002316039 5.0849731992036694e-17 2.1614685715136423e-36
5586.532897119696 5.1197156781379355e-17 2.2123930691339698e-36
5588.583791923353 5.0531880694194933e-17 2.1609701539202637e-36
5590.6346867270095 5.070369462080263e-17 2.1407021829146935e-36
5592.685581530666 5.006488288058396e-17 2.1456225566508418e-36
5594.736476334323 4.981395018961893e-17 2.1523116934603945e-36
5596.78737113798 5.049791397978385e-17 2.1377159632863746e-36
5598.838265941637 5.214098206725002e-17 2.1954040550648113e-36
5600.889160745293 5.0977018426532336e-17 2.2307000814114293e-36
5602.94005554895 4.961113397197243e-17 2.1220547719346292e-36
5604.990950352607 5.07354099883156e-17 2.1876501023244696e-36
5607.041845156264 5.0353512710584407e-17 2.174409210655082e-36
5609.09273995992 5.1885891067424304e-17 2.2167040467060763e-36
5611.143634763577 5.0579900382455865e-17 2.1323757776879352e-36
5613.194529567234 5.0831696229638626e-17 2.151092700697037e-36
5615.245424370891 5.0055444880948983e-17 2.069294807552896e-36
5617.2963191745475 5.0588616310990586e-17 2.1168742895221747e-36
5619.347213978204 5.050062564407827e-17 2.137836268920372e-36
5621.398108781861 5.033339199244831e-17 2.1573401114777106e-36
5623.449003585518 5.059323631393865e-17 2.1794218245932433e-36
5625.499898389175 5.1337598508970675e-17 2.1903424837293886e-36
5627.550793192831 5.152983955040211e-17 2.1771861751923554e-36
5629.601687996488 4.914506891662164e-17 2.030755912465965e-36
5631.652582800145 5.0035569575396725e-17 2.0921698810826563e-36
5633.703477603802 5.245026163403046e-17 2.1824218999311544e-36
5635.7543724074585 5.3631054884523875e-17 2.2277695564430808e-36
5637.805267211115 5.1638737579233435e-17 2.186224955964601e-36
5639.856162014772 5.187023048054815e-17 2.1549167322298957e-36
5641.907056818429 5.001340591035706e-17 2.0941282819457485e-36
5643.957951622086 5.094283914143244e-17 2.1343596960954846e-36
5646.008846425742 5.140167875523746e-17 2.157136312728927e-36
5648.059741229399 5.2355542857537447e-17 2.18714741158875e-36
5650.110636033056 5.054079917293978e-17 2.0875757677225772e-36
5652.161530836713 5.1733169286267274e-17 2.153590194220093e-36
5654.2124256403695 5.1351183457179474e-17 2.0901245897286034e-36
5656.263320444026 5.188117193811383e-17 2.1430993886751734e-36
5658.314215247683 5.175992702955949e-17 2.125253388607824e-36
5660.36511005134 5.1933589539237255e-17 2.138224544417141e-36
5662.416004854997 5.1447928223639426e-17 2.1188069974982764e-36
5664.466899658653 5.1582751404716943e-17 2.144265244358519e-36
5666.51779446231 5.2262012879560066e-17 2.1799414362295753e-36
5668.568689265967 5.176867513407941e-17 2.1337903315773545e-36
5670.619584069624 5.1704934183804904e-17 2.1314911552327277e-36
5672.67047887328 5.1344208054895577e-17 2.1175900002575293e-36
5674.721373676937 5.0511876047257165e-17 2.0969688455266654e-36
5676.772268480594 5.08924593414873e-17 2.0904636414141097e-36
5678.823163284252 5.024425642115577e-17 2.0313754194266892e-36
5680.874058087908 5.066928609684919e-17 2.1010531991707453e-36
5682.924952891565 5.059440163520788e-17 2.071966441381926e-36
5684.975847695222 4.8793105272246913e-17 2.0162259450813024e-36
5687.026742498879 4.997443270330917e-17 2.0565545140330574e-36
5689.077637302536 5.076950206917577e-17 2.0869861001560974e-36
5691.128532106192 4.9957054066976554e-17 2.043665850120367e-36
5693.179426909849 4.9171447888665745e-17 2.019181323250073e-36
5695.230321713506 5.005271449158248e-17 2.0648981628422505e-36
5697.281216517163 4.9447110838775164e-17 2.0636298494902872e-36
5699.332111320819 5.129393623604291e-17 2.110026923164086e-36
5701.383006124476 5.015917282357115e-17 2.0468549245160838e-36
5703.433900928133 4.935224515363299e-17 1.9999220660429674e-36
5705.48479573179 4.9495896015188146e-17 2.0271514556467536e-36
5707.5356905354465 4.875702974407247e-17 1.9831033261545854e-36
5709.586585339103 4.944560603479418e-17 2.01110516650398e-36
5711.63748014276 5.097002066786652e-17 2.0962157488226144e-36
5713.688374946417 5.0254104358441647e-17 2.0305549085373532e-36
5715.739269750074 4.955579856547184e-17 2.0035623555344078e-36
5717.790164553731 5.033282938907969e-17 2.068247021537711e-36
5719.841059357388 5.00811020373118e-17 2.0730460659209254e-36
5721.891954161045 5.0093072010663454e-17 2.0744020559690022e-36
5723.942848964702 5.0727283482868577e-17 2.0717449158531504e-36
5725.993743768358 4.801189563133555e-17 1.926259681040664e-36
5728.044638572015 4.9609701113301066e-17 2.006441110216571e-36
5730.095533375672 5.123972257992128e-17 2.0718588921438124e-36
5732.146428179329 4.814974594453382e-17 1.9664158868838344e-36
5734.1973229829855 4.943874624698854e-17 2.0074938653605126e-36
5736.248217786642 4.949992664703992e-17 2.0149257850192346e-36
5738.299112590299 4.962320871738718e-17 2.0104979120642698e-36
5740.350007393956 4.9411124095895723e-17 1.9949367680432316e-36
5742.400902197613 4.942213343032279e-17 1.9731530319603964e-36
5744.451797001269 5.0384397198321694e-17 2.029376107083996e-36
5746.502691804926 4.9829260740719866e-17 2.0126365820822962e-36
5748.553586608583 5.1098966666147765e-17 2.07276842572858e-36
5750.60448141224 5.204949953672907e-17 2.1199649592674222e-36
5752.6553762158965 5.008425972800662e-17 2.011605230716583e-36
5754.706271019553 5.0119904065273524e-17 2.008196291323377e-36
5756.75716582321 4.8756291929642883e-17 1.9684220744580108e-36
5758.808060626867 4.884797991600997e-17 2.005819162830585e-36
5760.858955430524 4.943255846958392e-17 2.0034716053554975e-36
5762.90985023418 4.8519797804229086e-17 1.9618682424413128e-36
5764.960745037837 4.95058013529961e-17 1.9989004339506345e-36
5767.011639841494 4.8487828318315064e-17 1.9843573415874305e-36
5769.062534645151 4.9965206590930247e-17 2.0424921805872015e-36
5771.113429448807 4.9141459667347455e-17 2.0140730706430624e-36
5773.164324252464 4.7856840815337196e-17 1.939620880843088e-36
5775.215219056121 4.944530914187551e-17 1.9921063086961815e-36
5777.266113859778 4.7558812104606084e-17 1.9500393826851523e-36
5779.3170086634345 4.7716886371584594e-17 1.9377389470082416e-36
5781.367903467091 4.877148301979962e-17 1.958585255277968e-36
5783.418798270748 4.820896292943986e-17 1.941502852829742e-36
5785.469693074405 4.811826496672643e-17 1.9582589701861612e-36
5787.520587878062 4.9175208925349504e-17 2.01198793823437e-36
5789.571482681718 4.831017788992569e-17 1.961234516089637e-36
5791.622377485375 4.542024927048716e-17 1.8471269019525623e-36
5793.673272289032 4.5930774472155515e-17 1.8841563169933298e-36
5795.724167092689 4.7029623924593916e-17 1.938997320163955e-36
5797.7750618963455 4.8619115633200395e-17 1.9482715903960567e-36
5799.825956700002 4.8261824754017773e-17 1.9519314666357163e-36
5801.876851503659 4.6007542890816816e-17 1.8762586226905602e-36
5803.927746307316 4.865436313110709e-17 1.9681648415645186e-36
5805.978641110973 4.7540862576812875e-17 1.9234279060170497e-36
5808.029535914629 4.636183977904261e-17 1.9024246622370815e-36
5810.080430718286 4.836314015918976e-17 1.98908792660081e-36
5812.131325521943 4.9050629176201093e-17 2.008555401862934e-36
5814.1822203256 4.831997855034369e-17 1.9404953895573864e-36
5816.2331151292565 4.801278219455476e-17 1.9337849878238678e-36
5818.284009932913 4.87781269677706e-17 1.9949417201683634e-36
5820.33490473657 4.8411278293120864e-17 1.9955511468404154e-36
5822.385799540227 4.719534357134241e-17 1.931240821453516e-36
5824.436694343884 4.661322935518531e-17 1.9039736355311536e-36
5826.48758914754 4.5868825041862484e-17 1.9062117562083122e-36
5828.538483951197 4.600304605898277e-17 1.884171109595564e-36
5830.589378754854 4.637792598899486e-17 1.928305161625867e-36
5832.640273558512 4.520662764208017e-17 1.868472185720557e-36
5834.691168362168 4.56645663366983e-17 1.8902204367989126e-36
5836.742063165825 4.742353507808308e-17 1.93515009314871e-36
5838.792957969482 4.672241302493142e-17 1.9646661376681324e-36
5840.843852773139 5.130026878687443e-17 2.093620595119334e-36
5842.894747576795 4.797843494557497e-17 1.9725766467049556e-36
5844.945642380452 4.7515048441687043e-17 1.9545728955867547e-36
5846.996537184109 4.71497907071489e-17 1.9387070695463568e-36
5849.047431987766 4.625907660464574e-17 1.9234910602079905e-36
5851.098326791423 4.731553339430059e-17 1.9376397644542013e-36
5853.149221595079 4.773265969962707e-17 1.9307570801147042e-36
5855.200116398736 4.800291164216653e-17 1.9684797170204242e-36
5857.251011202393 4.7278469574228146e-17 1.9807002204759032e-36
5859.30190600605 4.6231278358417236e-17 1.936019548515981e-36
5861.352800809706 4.727037778626858e-17 2.0151370310614537e-36
5863.403695613363 4.7112454416593694e-17 2.215833904743422e-36
5865.45459041702 4.8116763322167004e-17 2.2193205833942798e-36
5867.505485220677 5.00222208077731e-17 2.1705588586100134e-36
5869.556380024334 5.0291362897444377e-17 2.159005767962288e-36
5871.607274827991 4.661187199045563e-17 2.0271757445457347e-36
5873.658169631648 4.6440851632657946e-17 1.9748889910576666e-36
5875.709064435305 4.669743876773266e-17 1.9553323655535835e-36
5877.7599592389615 4.686443108753502e-17 1.9767435599142667e-36
5879.810854042618 4.801869891198546e-17 1.9863261191397043e-36
5881.861748846275 4.743895861512304e-17 1.990596816589937e-36
5883.912643649932 4.585453411595766e-17 2.2209923157860374e-36
5885.963538453589 4.531711910602518e-17 2.741299508788955e-36
5888.014433257245 4.3411849294413574e-17 3.1515679202150685e-36
5890.065328060902 4.269843999161474e-17 3.3275844528699636e-36
5892.116222864559 4.4863207617689455e-17 3.46175490332789e-36
5894.167117668216 4.250948712711343e-17 3.170705985475836e-36
5896.2180124718725 4.3584084674309724e-17 2.7829585491548435e-36
5898.268907275529 4.715641107415835e-17 2.7166281575201616e-36
5900.319802079186 4.6518786500284764e-17 2.2196848359743815e-36
5902.370696882843 4.4935283259974146e-17 1.9365541516995503e-36
5904.4215916865 4.489558680413849e-17 1.904802486845959e-36
5906.472486490156 4.486683249153845e-17 1.8952289609459466e-36
5908.523381293813 4.582201076121001e-17 1.97987734552319e-36
5910.57427609747 4.318144603330391e-17 1.9244449207880234e-36
5912.625170901127 4.3056637476501934e-17 1.963578063178072e-36
5914.6760657047835 4.542272910047348e-17 2.0270188786067123e-36
5916.72696050844 4.5236153991901336e-17 2.0334711083157642e-36
5918.777855312097 4.4359476299606295e-17 1.9662982289321704e-36
5920.828750115754 4.424861351708709e-17 1.8293976783474692e-36
5922.879644919411 4.368996822366428e-17 1.8454333797061206e-36
5924.930539723067 4.2337960061807016e-17 1.8475670375962728e-36
5926.981434526724 4.1555881400236605e-17 1.8539008976251923e-36
5929.032329330381 3.922277711231693e-17 1.7742064403654574e-36
5931.083224134038 3.990341999079237e-17 1.876875611981862e-36
5933.134118937694 4.306312440914125e-17 1.987077783515089e-36
5935.185013741351 4.522860292031732e-17 2.059441263707074e-36
5937.235908545008 4.38587370111115e-17 1.885741284781157e-36
5939.286803348665 4.373557795584481e-17 1.7976123843293657e-36
5941.3376981523215 4.36549060232282e-17 1.8144871808973964e-36
5943.388592955978 4.40186589852633e-17 1.8781894009635736e-36
5945.439487759635 4.427111796844426e-17 1.8972199779875254e-36
5947.490382563292 4.312191015311097e-17 1.8518672509279823e-36
5949.541277366949 4.391068542528692e-17 1.9305281688483107e-36
5951.592172170605 4.53570111429422e-17 2.0303123738222624e-36
5953.643066974262 4.471684563540144e-17 1.9980190704062517e-36
5955.693961777919 4.506411594679673e-17 2.003596247230225e-36
5957.744856581576 4.419181747844308e-17 1.9196870193238317e-36
5959.7957513852325 4.6231201232940834e-17 1.936370834865648e-36
5961.846646188889 4.4262300703404185e-17 1.868892599799865e-36
5963.897540992546 4.405205274434082e-17 1.8366147275820126e-36
5965.948435796203 4.59518799682611e-17 1.9459111549551115e-36
5967.99933059986 4.530162896847808e-17 1.9179872912683074e-36
5970.050225403516 4.335567663242352e-17 1.844062847346094e-36
5972.101120207173 4.515797741149281e-17 1.9430167609994227e-36
5974.15201501083 4.713934712812653e-17 2.0534458915263197e-36
5976.202909814487 4.5920271527593123e-17 2.022425565932051e-36
5978.2538046181435 4.457575749405131e-17 1.9264328068325673e-36
5980.3046994218 4.5722225141538995e-17 1.9083181129573204e-36
5982.355594225457 4.7486009853752115e-17 1.9662664127399696e-36
5984.406489029115 4.640478426080198e-17 1.940547044760088e-36
5986.4573838327715 4.556202486698443e-17 1.895484070859387e-36
5988.508278636428 4.717324707380251e-17 1.929417811219597e-36
5990.559173440085 4.713930200576063e-17 1.947550293149823e-36
5992.610068243742 4.4744118040317586e-17 1.8573455251299e-36
5994.660963047399 4.5533423420200284e-17 1.8909308355794556e-36
5996.711857851055 4.573007221555563e-17 1.888056652689773e-36
5998.762752654712 4.5938437460191396e-17 1.9392928462290485e-36
6000.813647458369 4.5576965564216434e-17 1.9170328615204556e-36
6002.864542262026 4.54727766304471e-17 1.9188475983800374e-36
6004.915437065682 4.685157821620703e-17 1.9914411767486527e-36
6006.966331869339 4.682395043406417e-17 1.9660771254563243e-36
6009.017226672996 4.626701186144085e-17 1.921448634735749e-36
6011.068121476653 4.660736730931357e-17 1.9127910291050845e-36
6013.11901628031 4.5940602516308445e-17 1.924510371073377e-36
6015.169911083966 4.747029500030365e-17 1.976565589359762e-36
6017.220805887623 4.7243503719808976e-17 1.921234027615672e-36
6019.27170069128 4.5977737719358365e-17 1.8778909893468942e-36
6021.322595494937 4.7818328219764306e-17 1.9235322507865945e-36
6023.373490298594 4.4809226220686143e-17 1.8266912334321947e-36
6025.424385102251 4.574101398559815e-17 1.9047694510180116e-36
6027.475279905908 4.606708546969327e-17 1.9327699616842475e-36
6029.526174709565 4.58493720198883e-17 1.9429437259374727e-36
6031.577069513221 4.680626586221185e-17 1.9579269150200448e-36
6033.627964316878 4.6473766479925307e-17 1.9086784439357458e-36
6035.678859120535 4.63460032063489e-17 1.938523960639426e-36
6037.729753924192 4.683350933996312e-17 1.952856727982413e-36
6039.7806487278485 4.6549465073926797e-17 1.8882032407893424e-36
6041.831543531505 4.683216070146093e-17 1.929061798634571e-36
6043.882438335162 4.72813665180025e-17 1.9438614899564912e-36
6045.933333138819 4.72809885069386e-17 1.964188709536299e-36
6047.984227942476 4.6612036134833325e-17 1.955156343037077e-36
6050.035122746132 4.810300887786616e-17 1.965895403413199e-36
6052.086017549789 4.7341852879103706e-17 1.9566050458468807e-36
6054.136912353446 4.7850037070417606e-17 1.9773586766133828e-36
6056.187807157103 4.8618800688383016e-17 1.993650028393442e-36
6058.2387019607595 4.974746887553444e-17 2.0403540443728893e-36
6060.289596764416 4.9179050187963136e-17 2.0187808610831966e-36
6062.340491568073 4.847356607678781e-17 1.992111357005834e-36
6064.39138637173 5.139353911490576e-17 2.1064786083406972e-36
6066.442281175387 5.021488784124298e-17 2.0630610661844627e-36
6068.493175979043 4.9867562921140764e-17 2.0625073636090593e-36
6070.5440707827 5.1984217730215584e-17 2.1516565978970962e-36
6072.594965586357 4.969564311132059e-17 2.0414122165862665e-36
6074.645860390014 4.9661198619015004e-17 2.080517846137387e-36
6076.6967551936705 4.987172944735013e-17 2.0458885078127127e-36
6078.747649997327 4.9843930796160224e-17 2.0302776580071083e-36
6080.798544800984 5.213884118993342e-17 2.1547136919823855e-36
6082.849439604641 5.2592731736558137e-17 2.1681324232195943e-36
6084.900334408298 5.2260240501029446e-17 2.148394043844713e-36
6086.951229211954 5.189899440080798e-17 2.1224870598653835e-36
6089.002124015611 5.1251691135816407e-17 2.1000986294468755e-36
6091.053018819268 5.177026189111166e-17 2.1458637507961905e-36
6093.103913622925 5.02538252086233e-17 2.058297520775546e-36
6095.154808426581 5.1103259860653945e-17 2.1162325619098147e-36
6097.205703230238 5.2209055875747123e-17 2.148031786025333e-36
6099.256598033895 5.2066931697838036e-17 2.1539862379245682e-36
6101.307492837552 5.2518313161470805e-17 2.1938636553104183e-36
6103.3583876412085 5.3328044395565896e-17 2.1872216103978498e-36
6105.409282444865 5.2208883712734555e-17 2.159116508178085e-36
6107.460177248522 5.2792841004709554e-17 2.18412436689254e-36
6109.511072052179 5.375464853932309e-17 2.224091691196725e-36
6111.561966855836 5.4518454382429545e-17 2.2712150645156367e-36
6113.612861659492 5.4578506058083985e-17 2.2665718117452072e-36
6115.663756463149 5.3164719604051494e-17 2.194421046905496e-36
6117.714651266806 5.454379624108479e-17 2.246772111361691e-36
6119.765546070463 5.568199372844731e-17 2.3138082756740785e-36
6121.8164408741195 5.56800172333445e-17 2.2931421482222455e-36
6123.867335677776 5.492868786392157e-17 2.274524413724396e-36
6125.918230481433 5.3095056479613786e-17 2.1809430298308577e-36
6127.96912528509 5.419669358682702e-17 2.268261760368534e-36
6130.020020088747 5.361860870573439e-17 2.2062670610715788e-36
6132.070914892403 5.408502824386615e-17 2.2155671448403823e-36
6134.12180969606 5.371155579475573e-17 2.228587229596416e-36
6136.172704499717 5.47692279424731e-17 2.3141491764410654e-36
6138.223599303375 5.585800413364044e-17 2.4026128721098878e-36
6140.274494107031 5.44859788638687e-17 2.357586318400095e-36
6142.325388910688 5.4865519315799574e-17 2.3935127570158173e-36
6144.376283714345 5.446883372512904e-17 2.371748364347728e-36
6146.427178518002 5.395423235784769e-17 2.2750979153888115e-36
6148.4780733216585 5.4579214009758545e-17 2.2855530673710296e-36
6150.528968125315 5.4060669732210935e-17 2.2916521885932804e-36
6152.579862928972 5.554213603658793e-17 2.361464110413746e-36
6154.630757732629 5.42786086726644e-17 2.3183829789079038e-36
6156.681652536286 5.3105480276978193e-17 2.253855813192448e-36
6158.732547339942 5.306861632133892e-17 2.2476702407144887e-36
6160.783442143599 5.267819655098233e-17 2.2302508664560468e-36
6162.834336947256 5.2733610013327835e-17 2.1842929371966897e-36
6164.885231750913 5.334808693327509e-17 2.208737181728771e-36
6166.9361265545695 5.4035142031387464e-17 2.3335688318565845e-36
6168.987021358226 5.4482501897598874e-17 2.40060560292279e-36
6171.037916161883 5.475959015630717e-17 2.416664143947254e-36
6173.08881096554 5.4233458977291813e-17 2.410798937976436e-36
6175.1397057691975 5.439774515969459e-17 2.3023653771392085e-36
6177.190600572854 5.374236947816416e-17 2.2994210378355923e-36
6179.241495376511 5.2733014228232116e-17 2.2332203327193486e-36
6181.292390180168 5.221098282303692e-17 2.191535626446206e-36
6183.343284983825 5.2885677264157987e-17 2.1948927808640444e-36
6185.394179787481 5.387589291075699e-17 2.2604588596323253e-36
6187.445074591138 5.417424552520818e-17 2.284935580103669e-36
6189.495969394795 5.37379699345156e-17 2.209185738849494e-36
6191.546864198452 5.40209860749504e-17 2.2604339516427136e-36
6193.597759002108 5.487418167142871e-17 2.3536324937661256e-36
6195.648653805765 5.469412209900184e-17 2.2807302224320798e-36
6197.699548609422 5.5404910409639477e-17 2.3588574428507792e-36
6199.750443413079 5.402632765385787e-17 2.3682944291602142e-36
6201.8013382167355 5.621413380042779e-17 2.4422900855571446e-36
6203.852233020392 5.744925737610898e-17 2.4598519744682334e-36
6205.903127824049 5.719657548497895e-17 2.4294000008308886e-36
6207.954022627706 5.74066030365486e-17 2.4304741820536026e-36
6210.004917431363 5.755548756950162e-17 2.4389655812058115e-36
6212.055812235019 5.690477880559397e-17 2.4192886038268952e-36
6214.106707038676 5.735411705512748e-17 2.4283150445990164e-36
6216.157601842333 5.886031041640598e-17 2.4870241811564787e-36
6218.20849664599 5.810211077096224e-17 2.517419095122042e-36
6220.2593914496465 5.976310502424439e-17 2.6471886001817133e-36
6222.310286253303 5.914184628433781e-17 2.6114009583694288e-36
6224.36118105696 6.001415000177778e-17 2.6022969004158704e-36
6226.412075860617 5.986346888777811e-17 2.5627239874954508e-36
6228.462970664274 6.041107831415749e-17 2.59851654598799e-36
6230.51386546793 5.928544000664172e-17 2.691866211842445e-36
6232.564760271587 5.918586891703824e-17 2.8924224885698162e-36
6234.615655075244 5.986361693325293e-17 3.031224063660286e-36
6236.666549878901 6.05642116009199e-17 3.077008296632822e-36
6238.7174446825575 6.069437442914375e-17 3.0377980029413574e-36
6240.768339486214 5.904608966229736e-17 2.840850831892054e-36
6242.819234289871 6.094630419159944e-17 2.776456380889014e-36
6244.870129093528 6.118217541791874e-17 2.7507264277435854e-36
6246.921023897185 6.119441796838272e-17 2.681530066166012e-36
6248.971918700841 6.126019943195361e-17 2.6619492276931582e-36
6251.022813504498 5.998983400085175e-17 2.5481815094818464e-36
6253.073708308155 6.044745997072948e-17 2.6822841135929878e-36
6255.124603111812 6.088948934009963e-17 2.9424167380416822e-36
6257.175497915468 5.872198906613936e-17 2.9260049196851298e-36
6259.226392719125 5.993723914336593e-17 2.9476861350424797e-36
6261.277287522782 6.275436659526693e-17 3.03243330467072e-36
6263.328182326439 5.983021365868734e-17 2.7855548202567082e-36
6265.3790771300955 5.972139051192236e-17 2.717041337035231e-36
6267.429971933752 6.001717450087308e-17 2.676283334725005e-36
6269.480866737409 6.077827591176583e-17 2.6526869048620234e-36
6271.531761541066 5.784725000249781e-17 2.492014751153609e-36
6273.582656344723 5.600789557234546e-17 2.441037967977218e-36
6275.633551148379 5.564553757029134e-17 2.426067449049248e-36
6277.684445952036 5.4036523437359105e-17 2.3052275464376315e-36
6279.735340755693 5.253692612669973e-17 2.2288095090137766e-36
6281.78623555935 5.3108948276090936e-17 2.2920421261294237e-36
6283.8371303630065 5.57147318325061e-17 2.5347468816712987e-36
6285.888025166663 5.808749010892644e-17 2.7316322632107487e-36
6287.93891997032 5.631440327207793e-17 2.7320368691057566e-36
6289.989814773978 5.812520138690471e-17 2.733914814459871e-36
6292.0407095776345 6.190165740292426e-17 2.867657022975913e-36
6294.091604381291 5.2695134304490915e-17 4.8543623286284154e-36
6296.142499184948 5.791105273036416e-17 1.429324059082967e-35
6298.193393988605 5.635782557284976e-17 1.870723437030319e-35
6300.244288792262 5.392137203104011e-17 2.288090209037787e-35
6302.295183595918 6.498968210690649e-17 2.2977446595674343e-35
6304.346078399575 6.04219290669941e-17 1.1848956517144607e-35
6306.396973203232 5.1128378567938835e-17 3.085145288524237e-36
6308.447868006889 5.59855400462754e-17 2.7708677588044585e-36
6310.4987628105455 5.5068399081407836e-17 2.562895265604933e-36
6312.549657614202 5.314645529273423e-17 2.249703069209317e-36
6314.600552417859 5.520160162573853e-17 2.3002885444095717e-36
6316.651447221516 5.3299218678725934e-17 2.2585222583233926e-36
6318.702342025173 5.365234915669962e-17 2.3195696730862063e-36
6320.753236828829 5.333285040035464e-17 2.3550550465174258e-36
6322.804131632486 5.238302982034231e-17 2.3766846006251092e-36
6324.855026436143 5.135090883198849e-17 2.3623553145071582e-36
6326.9059212398 5.1047854349485184e-17 2.375053271282771e-36
6328.956816043457 5.082549619851063e-17 2.435796849053132e-36
6331.007710847114 4.896313990663528e-17 2.3512924980059425e-36
6333.058605650771 4.8837424842957876e-17 2.186991040021708e-36
6335.109500454428 4.8641361274664354e-17 2.033993512000602e-36
6337.1603952580845 5.032122686547124e-17 2.0603406931764196e-36
6339.211290061741 4.959026767316015e-17 2.0582060561731295e-36
6341.262184865398 4.887793220557946e-17 2.0327956202468732e-36
6343.313079669055 4.771671886540325e-17 2.0115799815787e-36
6345.363974472712 4.840496833940161e-17 2.0667508952877107e-36
6347.414869276368 4.8839337586816384e-17 2.1149453114376797e-36
6349.465764080025 4.898231600525806e-17 2.105939885999056e-36
6351.516658883682 4.9731871745612765e-17 2.1633976579334703e-36
6353.567553687339 4.9347653473891917e-17 2.1509493269505896e-36
6355.618448490995 4.9874227681516365e-17 2.262755239353233e-36
6357.669343294652 4.384818384165185e-17 3.1510737040562474e-36
6359.720238098309 4.995479318655728e-17 5.590187123176776e-36
6361.771132901966 5.084423077718373e-17 7.062269955470364e-36
6363.8220277056225 3.937494782398958e-17 3.055637560176044e-36
6365.872922509279 5.047502859373713e-17 4.580492775868986e-36
6367.923817312936 5.2761261459938986e-17 4.3680897448532886e-36
6369.974712116593 4.259792590978205e-17 1.818291913070445e-36
6372.02560692025 4.613643223061492e-17 1.8667136903448195e-36
6374.076501723906 4.559836564302526e-17 1.866458334424705e-36
6376.127396527563 4.327729847082432e-17 1.807693632429774e-36
6378.17829133122 4.445008045757387e-17 1.8510858575690543e-36
